id,turn,score
360871,1,23.328
360871,2,28.109
147745,1,17.125
289514,1,25.297
289514,2,21.734
289514,3,24.828
571790,1,23.781
544519,1,26.359
81971,1,27.688
565269,1,27.875
565269,2,22.062
565269,3,24.891
393243,1,25.484
573453,1,18.359
178572,1,22.172
3131,1,22.688
3131,2,21.641
3131,3,26.703
256884,1,26.094
256884,2,24.609
329847,1,21.266
329847,2,23.656
329847,3,18.984
393226,1,24.109
393226,2,27.156
393226,3,25.359
450129,1,24.109
450129,2,26.172
450129,3,22.156
463066,1,25.828
43425,1,24.375
43425,2,22.297
43425,3,23.188
142985,1,21.328
423391,1,29.156
393372,1,24.797
82679,1,24.172
353915,1,28.125
178928,1,23.172
178928,2,24.391
140043,1,22.531
10546,1,23.766
209923,1,25.688
209923,2,22.234
209923,3,24.797
282572,1,25.844
282572,2,24.172
282572,3,21.266
422328,1,25.438
422328,2,26.922
422328,3,18.234
104304,1,22.625
104304,2,23.578
104304,3,23.609
371643,1,21.359
371643,2,22.812
371643,3,24.281
354126,1,27.953
354126,2,27.641
354126,3,18.984
423935,1,29.156
423935,2,28.562
122927,1,25.172
122927,2,22.891
122927,3,24.953
532493,1,18.047
532493,2,20.062
532493,3,23.172
24629,1,25.875
235802,1,24.969
235802,2,22.359
458804,1,26.469
102171,1,26.75
181699,1,24.25
181699,2,29.625
181699,3,20.484
188612,1,26.656
466845,1,21.125
337180,1,32.281
337180,2,24.453
337180,3,22.969
58268,1,23.984
58268,2,25.594
58268,3,26.109
2585,1,21.172
2585,2,26.812
2585,3,22.391
490317,1,26.969
125106,1,24.094
125106,2,19.797
125106,3,23.172
382564,1,22.797
382564,2,24.984
100558,1,24.172
57350,1,27.781
57350,2,24.828
572804,1,30.766
572804,2,29.312
572804,3,26.234
480489,1,26.781
480489,2,21.422
86582,1,26.75
86582,2,27.5
86582,3,21.828
178403,1,23.328
178403,2,22.312
178403,3,21.625
11091,1,21.312
106772,1,26.703
106772,2,21.578
362944,1,24.969
362944,2,27.016
492077,1,25.531
332877,1,20.656
550349,1,20.688
550349,2,26.656
532810,1,28.719
272405,1,25.578
272405,2,24.016
272405,3,24.938
392837,1,25.406
392837,2,20.672
392837,3,26.125
531495,1,26.594
531495,2,21.703
205344,1,23.0
205344,2,20.922
70952,1,24.891
70952,2,19.766
70952,3,24.625
259097,1,19.656
259097,2,25.812
259097,3,23.031
172537,1,23.25
172537,2,22.766
172537,3,24.969
142585,1,22.516
273560,1,21.188
273560,2,26.953
273560,3,22.516
308192,1,24.922
308192,2,24.125
102625,1,19.5
102625,2,24.812
102625,3,24.703
25989,1,28.219
25989,2,24.125
25989,3,18.5
291861,1,27.609
311326,1,27.047
336015,1,22.828
336015,2,19.234
336015,3,23.5
153639,1,29.172
153639,2,24.844
153639,3,23.953
184384,1,24.875
509416,1,20.297
292451,1,23.125
292451,2,26.734
292451,3,17.781
219590,1,24.156
219590,2,26.938
67269,1,25.125
67269,2,26.266
333551,1,23.219
333551,2,22.516
333551,3,22.0
501972,1,27.391
501972,2,27.188
501972,3,20.859
221222,1,30.703
365258,1,22.453
365258,2,23.328
465545,1,27.375
581668,1,20.922
109776,1,20.859
109776,2,26.312
357903,1,23.641
357903,2,23.219
108871,1,24.594
108871,2,22.484
194956,1,25.062
194956,2,21.391
194956,3,20.125
520480,1,26.75
574250,1,24.484
450597,1,22.938
450597,2,24.344
450597,3,19.594
267300,1,27.172
267300,2,24.0
270650,1,26.094
215135,1,24.297
215135,2,25.797
215135,3,27.234
417814,1,22.641
452122,1,24.062
544114,1,25.375
544114,2,20.453
544114,3,28.188
98385,1,24.609
98385,2,23.984
98385,3,20.938
540816,1,26.734
356888,1,26.578
356888,2,23.078
356888,3,28.734
266961,1,23.312
266961,2,19.719
266961,3,29.328
853,1,23.984
853,2,19.719
853,3,22.531
145741,1,22.375
459272,1,21.031
459272,2,22.875
459272,3,22.344
510027,1,22.484
510027,2,27.0
510027,3,26.125
121612,1,20.234
206622,1,24.812
206622,2,29.375
206622,3,25.594
177572,1,26.422
177572,2,25.953
317806,1,22.266
317806,2,21.219
392687,1,25.797
392687,2,18.938
392687,3,22.844
313345,1,28.969
313345,2,27.188
422921,1,29.172
422921,2,25.781
422921,3,17.938
566041,1,25.703
566041,2,25.469
175584,1,28.672
175584,2,19.062
175584,3,27.562
13914,1,25.625
465825,1,21.781
80932,1,20.125
80932,2,21.094
456782,1,27.047
456782,2,23.938
456782,3,22.359
309,1,27.203
309,2,21.625
45999,1,21.734
45999,2,21.141
45999,3,20.031
560311,1,22.0
26735,1,27.281
26735,2,27.031
26735,3,25.406
543942,1,25.766
55458,1,21.797
515743,1,22.641
515743,2,24.312
293027,1,23.781
90145,1,26.062
140513,1,20.609
140513,2,30.344
319096,1,23.781
319096,2,24.719
393224,1,23.594
393224,2,23.078
122896,1,24.344
415314,1,26.281
415314,2,28.203
75065,1,25.625
75065,2,27.578
75065,3,19.469
483587,1,25.266
483587,2,20.5
393375,1,25.984
393375,2,23.672
341070,1,22.797
237569,1,26.219
237569,2,28.672
237569,3,26.094
253975,1,26.062
557105,1,24.859
557105,2,27.828
557105,3,21.578
77596,1,22.25
7730,1,24.672
7730,2,27.375
369969,1,25.125
369969,2,25.344
399759,1,26.531
399759,2,26.391
57357,1,26.109
57357,2,26.703
57357,3,23.109
553827,1,27.234
193680,1,25.922
358868,1,23.719
535902,1,23.078
302107,1,27.375
302107,2,21.016
158548,1,26.875
158548,2,26.328
458821,1,27.891
17320,1,25.594
17320,2,23.016
17320,3,24.047
491430,1,25.062
163114,1,24.828
163114,2,27.125
493074,1,27.25
493074,2,25.828
493074,3,22.875
417830,1,22.766
417830,2,19.672
417830,3,23.344
299200,1,24.812
299200,2,20.375
299200,3,20.094
134290,1,23.375
134290,2,24.094
234956,1,26.734
234956,2,25.453
234956,3,17.953
357220,1,22.938
102724,1,27.219
150812,1,29.078
308507,1,21.516
308507,2,25.266
308507,3,25.141
91839,1,22.859
142510,1,25.703
142510,2,23.641
187866,1,22.156
187866,2,23.469
96497,1,23.891
453302,1,21.797
410182,1,25.672
92009,1,25.344
92009,2,21.281
92009,3,25.219
29324,1,27.172
538741,1,24.312
538741,2,25.5
25139,1,29.562
465301,1,24.641
563122,1,23.562
563122,2,21.281
563122,3,25.688
426040,1,24.406
468505,1,25.703
100081,1,22.844
100081,2,24.469
100081,3,23.844
429011,1,26.297
429011,2,21.625
429011,3,22.828
204863,1,22.281
24585,1,21.828
254387,1,21.922
291614,1,24.266
291614,2,22.062
536073,1,24.719
536073,2,24.219
536073,3,25.828
129587,1,26.703
129587,2,21.094
129587,3,24.219
34,1,28.047
34,2,28.391
39480,1,22.234
134597,1,27.797
134597,2,26.25
6484,1,21.812
6484,2,23.0
6484,3,24.031
393271,1,23.578
417832,1,24.281
262161,1,28.766
262161,2,20.297
262161,3,22.906
529376,1,21.016
529376,2,22.234
529376,3,22.562
240967,1,27.438
240967,2,25.938
335479,1,22.734
249441,1,24.562
249441,2,23.141
158726,1,26.422
158726,2,24.438
221427,1,28.578
5434,1,24.438
5434,2,24.062
5434,3,22.156
270186,1,22.297
407550,1,29.109
315319,1,24.922
315319,2,25.344
49,1,23.125
49,2,20.141
49,3,20.375
106508,1,26.203
106508,2,25.25
148240,1,21.703
148240,2,21.844
50507,1,23.781
50507,2,24.766
409181,1,21.234
54492,1,22.266
54492,2,20.453
54492,3,21.734
359569,1,27.562
112286,1,25.797
112286,2,19.625
112286,3,16.859
294973,1,27.406
294973,2,24.141
294973,3,23.344
90192,1,24.516
90192,2,28.047
111376,1,28.531
475645,1,25.469
475645,2,23.578
229301,1,28.453
229301,2,26.844
229301,3,17.969
352426,1,21.719
352426,2,28.0
352426,3,18.906
416315,1,26.812
416315,2,23.641
189893,1,28.359
189893,2,22.109
7996,1,22.453
7996,2,22.828
7996,3,22.375
460254,1,21.984
147546,1,22.672
565012,1,26.453
565012,2,26.219
512576,1,24.469
512576,2,22.781
512576,3,24.609
204837,1,21.422
214848,1,27.328
214848,2,23.391
570297,1,25.594
357865,1,25.812
357865,2,28.656
357865,3,25.641
142400,1,24.234
142400,2,22.953
265748,1,28.359
265748,2,29.078
265748,3,21.938
398575,1,26.609
398575,2,26.906
398575,3,22.656
15653,1,28.016
475195,1,26.719
475195,2,31.078
519172,1,21.75
519172,2,18.797
519172,3,23.344
376859,1,25.531
395040,1,19.969
130518,1,25.891
130518,2,25.188
403265,1,26.578
403265,2,22.125
403265,3,27.156
580685,1,23.578
580685,2,21.812
580685,3,23.922
207833,1,29.609
334809,1,24.266
381199,1,26.016
381199,2,30.453
177824,1,25.688
177824,2,21.719
177824,3,28.0
129062,1,20.875
129062,2,19.25
129062,3,27.875
203920,1,26.922
184184,1,23.109
184184,2,28.453
428304,1,24.75
428304,2,27.922
31749,1,27.984
524924,1,23.609
524924,2,23.578
524924,3,21.656
190360,1,26.969
190360,2,24.781
190360,3,24.75
381112,1,25.203
381112,2,25.828
381112,3,22.234
182759,1,22.609
182759,2,22.797
182759,3,20.938
44437,1,24.281
44437,2,25.625
151,1,22.203
480776,1,22.859
480776,2,23.781
50151,1,23.562
50151,2,27.125
50151,3,23.031
211860,1,21.281
211860,2,20.0
496215,1,21.453
496215,2,18.781
155790,1,26.875
155790,2,20.203
155790,3,25.797
236599,1,21.266
513580,1,22.906
577847,1,22.719
577847,2,23.312
577847,3,22.703
523394,1,24.734
139276,1,23.438
